https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNB,Volume USDT,tradecount
1582070400000,2020-02-19 00:00:00,BNB/USDT,24.06110000,24.32640000,21.80000000,22.37090000,2160221.91000000,50940224.88101800,93444
1581984000000,2020-02-18 00:00:00,BNB/USDT,23.45580000,24.45880000,22.80130000,24.08210000,3010749.17000000,71169442.58374000,131965
1581897600000,2020-02-17 00:00:00,BNB/USDT,23.31930000,23.60000000,21.55100000,23.45550000,3208991.96000000,72372207.90829300,160517
1581811200000,2020-02-16 00:00:00,BNB/USDT,24.23880000,25.24850000,21.80000000,23.31930000,3752723.69000000,89187179.91969300,175475
1581724800000,2020-02-15 00:00:00,BNB/USDT,26.36620000,26.49310000,23.52880000,24.25760000,3355196.37000000,85267969.55610300,153928
1581638400000,2020-02-14 00:00:00,BNB/USDT,25.46210000,26.51300000,25.03040000,26.35470000,3252594.32000000,84109977.24348500,126350
1581552000000,2020-02-13 00:00:00,BNB/USDT,26.41360000,27.19050000,24.59950000,25.45790000,3638084.35000000,93789770.71684200,209725
1581465600000,2020-02-12 00:00:00,BNB/USDT,25.67280000,26.91960000,25.34020000,26.42430000,2954235.48000000,76168100.46527700,160587
1581379200000,2020-02-11 00:00:00,BNB/USDT,25.14500000,25.74000000,24.12020000,25.69630000,3512538.38000000,87532758.12909600,178216
1581292800000,2020-02-10 00:00:00,BNB/USDT,24.35170000,25.79350000,23.30000000,25.14650000,4794544.72000000,118356199.03064000,214702
1581206400000,2020-02-09 00:00:00,BNB/USDT,21.78710000,24.38140000,21.77460000,24.38000000,2853749.06000000,66216976.91236500,140819
1581120000000,2020-02-08 00:00:00,BNB/USDT,22.03600000,22.19000000,20.89430000,21.78880000,2208642.40000000,47849193.68056000,94672
1581033600000,2020-02-07 00:00:00,BNB/USDT,20.66650000,22.52210000,20.51990000,22.05550000,3187751.23000000,68912696.34741700,138306
1580947200000,2020-02-06 00:00:00,BNB/USDT,19.26860000,20.84000000,19.03000000,20.66750000,2794537.34000000,55875207.17167300,126462
1580860800000,2020-02-05 00:00:00,BNB/USDT,18.17780000,19.45830000,18.16350000,19.26200000,2068915.04000000,39153896.76314900,108583
1580774400000,2020-02-04 00:00:00,BNB/USDT,18.46100000,18.61580000,17.87000000,18.17780000,1215609.20000000,22149973.72634100,89931
1580688000000,2020-02-03 00:00:00,BNB/USDT,18.43330000,18.87630000,18.19590000,18.46000000,1314693.12000000,24235415.42380300,84295
1580601600000,2020-02-02 00:00:00,BNB/USDT,18.27530000,18.77140000,17.82770000,18.43330000,1558716.52000000,28652209.62667400,77117
1580515200000,2020-02-01 00:00:00,BNB/USDT,18.26440000,18.59560000,18.03000000,18.27520000,1511588.86000000,27611547.00033800,92840
1580428800000,2020-01-31 00:00:00,BNB/USDT,18.55570000,18.88000000,17.80000000,18.26440000,1647399.08000000,30233383.52457000,85600
1580342400000,2020-01-30 00:00:00,BNB/USDT,17.92960000,18.70270000,17.70000000,18.55550000,1787521.22000000,32487717.89201500,78787
1580256000000,2020-01-29 00:00:00,BNB/USDT,18.06140000,18.44370000,17.80900000,17.91340000,1452764.70000000,26330991.81967300,67505
1580169600000,2020-01-28 00:00:00,BNB/USDT,17.67000000,18.16000000,17.44660000,18.06620000,1916526.07000000,34097546.05109600,78924
1580083200000,2020-01-27 00:00:00,BNB/USDT,17.49190000,17.95000000,17.21980000,17.67000000,1562998.84000000,27448591.22210800,61834
1579996800000,2020-01-26 00:00:00,BNB/USDT,16.94190000,17.49900000,16.83150000,17.49900000,1619344.75000000,27866656.71784100,47539
1579910400000,2020-01-25 00:00:00,BNB/USDT,17.11330000,17.12150000,16.56850000,16.95550000,1211416.32000000,20396383.54309000,46200
1579824000000,2020-01-24 00:00:00,BNB/USDT,17.08130000,17.44290000,16.42880000,17.11480000,1411501.98000000,23870035.10373200,66524
1579737600000,2020-01-23 00:00:00,BNB/USDT,17.83440000,17.83440000,16.74410000,17.05240000,1363632.79000000,23479710.34675200,60854
1579651200000,2020-01-22 00:00:00,BNB/USDT,18.11070000,18.40000000,17.55000000,17.83440000,1607749.78000000,28997476.09421200,56117
1579564800000,2020-01-21 00:00:00,BNB/USDT,17.32650000,18.20000000,17.22280000,18.11660000,1923914.50000000,33973360.84587200,65029
1579478400000,2020-01-20 00:00:00,BNB/USDT,17.37060000,17.55160000,16.80430000,17.32350000,1576499.08000000,27136151.86145600,49625
1579392000000,2020-01-19 00:00:00,BNB/USDT,17.79540000,18.49500000,16.66660000,17.38800000,2128210.74000000,37454402.67739200,86311
1579305600000,2020-01-18 00:00:00,BNB/USDT,18.07630000,18.36020000,17.45000000,17.80880000,1903293.00000000,34108754.47926000,72423
1579219200000,2020-01-17 00:00:00,BNB/USDT,17.04000000,18.48490000,17.04000000,18.07240000,2734829.93000000,48867064.71915300,114982
1579132800000,2020-01-16 00:00:00,BNB/USDT,17.66550000,17.69230000,16.31000000,17.03330000,1842017.29000000,31029984.91112000,85383
1579046400000,2020-01-15 00:00:00,BNB/USDT,16.63010000,18.19000000,16.27000000,17.66550000,3041574.63000000,52607260.34949200,121402
1578960000000,2020-01-14 00:00:00,BNB/USDT,15.17350000,16.91000000,15.16590000,16.63710000,2711583.22000000,43167140.88381600,104570
1578873600000,2020-01-13 00:00:00,BNB/USDT,15.33700000,15.35720000,14.92950000,15.17360000,1522093.00000000,22982639.43050100,32950
1578787200000,2020-01-12 00:00:00,BNB/USDT,14.91370000,15.47070000,14.80010000,15.33660000,2042903.51000000,31111483.35773100,48078
1578700800000,2020-01-11 00:00:00,BNB/USDT,15.06430000,15.32000000,14.71110000,14.91770000,1397398.30000000,20959042.69733500,47127
1578614400000,2020-01-10 00:00:00,BNB/USDT,14.38060000,15.09730000,14.11000000,15.07000000,1572086.31000000,23078360.68972700,50163
1578528000000,2020-01-09 00:00:00,BNB/USDT,14.53340000,14.58230000,14.20100000,14.39780000,1075088.98000000,15517519.18543400,40392
1578441600000,2020-01-08 00:00:00,BNB/USDT,15.02120000,15.32000000,14.20000000,14.53340000,1497529.49000000,22172532.58332100,64308
1578355200000,2020-01-07 00:00:00,BNB/USDT,14.94270000,15.18700000,14.45600000,15.02260000,1458769.70000000,21730397.14632000,63949
1578268800000,2020-01-06 00:00:00,BNB/USDT,14.04880000,14.98730000,14.01680000,14.94710000,1633712.04000000,23743495.22904200,55906
1578182400000,2020-01-05 00:00:00,BNB/USDT,13.79780000,14.31330000,13.79100000,14.05320000,1458003.02000000,20531817.04177000,38389
1578096000000,2020-01-04 00:00:00,BNB/USDT,13.64810000,13.87100000,13.51020000,13.80920000,1231281.06000000,16885687.44219700,30669
1578009600000,2020-01-03 00:00:00,BNB/USDT,13.01040000,13.75000000,12.98010000,13.64740000,1458450.49000000,19701202.86273900,47990
1577923200000,2020-01-02 00:00:00,BNB/USDT,13.70720000,13.73020000,12.98000000,13.01050000,971190.67000000,12996389.22818300,35069
1577836800000,2020-01-01 00:00:00,BNB/USDT,13.71590000,13.86920000,13.65000000,13.71840000,940625.04000000,12950619.11233300,27635
1577750400000,2019-12-31 00:00:00,BNB/USDT,13.85970000,14.05640000,13.64000000,13.71610000,970355.90000000,13415325.70342800,32376
1577664000000,2019-12-30 00:00:00,BNB/USDT,14.09840000,14.37960000,13.78000000,13.85970000,1255190.10000000,17736426.11768100,43838
1577577600000,2019-12-29 00:00:00,BNB/USDT,13.67880000,14.21860000,13.57500000,14.10400000,1608498.67000000,22338979.50097100,46450
1577491200000,2019-12-28 00:00:00,BNB/USDT,13.28880000,13.72000000,13.25690000,13.67790000,1358908.60000000,18415749.23959900,40710
1577404800000,2019-12-27 00:00:00,BNB/USDT,13.13490000,13.29810000,12.89270000,13.28880000,1109927.01000000,14633426.28586100,38248
1577318400000,2019-12-26 00:00:00,BNB/USDT,13.06650000,13.54660000,13.02300000,13.14140000,1061255.70000000,14065876.46101400,42487
1577232000000,2019-12-25 00:00:00,BNB/USDT,13.33400000,13.35220000,12.85000000,13.06660000,923872.82000000,12161569.82947400,31341
1577145600000,2019-12-24 00:00:00,BNB/USDT,13.29870000,13.59160000,13.22990000,13.33690000,1307251.73000000,17486765.16130300,36312
1577059200000,2019-12-23 00:00:00,BNB/USDT,13.77680000,13.94470000,13.20000000,13.29980000,1226252.01000000,16842774.15433200,49249
1576972800000,2019-12-22 00:00:00,BNB/USDT,13.28740000,13.83090000,13.26890000,13.77980000,1505338.18000000,20304472.19053400,46834
1576886400000,2019-12-21 00:00:00,BNB/USDT,13.49320000,13.51000000,13.26000000,13.29330000,1260784.85000000,16846058.06989800,31354
1576800000000,2019-12-20 00:00:00,BNB/USDT,13.35190000,13.52910000,13.08000000,13.50000000,1397599.99000000,18629001.25078800,50809
1576713600000,2019-12-19 00:00:00,BNB/USDT,13.62470000,13.76310000,12.96240000,13.34410000,1378005.70000000,18297729.62712200,54400
1576627200000,2019-12-18 00:00:00,BNB/USDT,12.38370000,13.73480000,12.21000000,13.61580000,2322029.57000000,29943223.78414300,83770
1576540800000,2019-12-17 00:00:00,BNB/USDT,13.47210000,13.47500000,12.11110000,12.38100000,1686074.79000000,21636425.24464100,69892
1576454400000,2019-12-16 00:00:00,BNB/USDT,14.39460000,14.43560000,13.25800000,13.45440000,1130101.43000000,15771260.80576600,50714
1576368000000,2019-12-15 00:00:00,BNB/USDT,14.38870000,14.49300000,14.13610000,14.39490000,786545.74000000,11268492.57564100,31567
1576281600000,2019-12-14 00:00:00,BNB/USDT,14.85550000,15.00000000,14.16290000,14.38880000,841053.92000000,12318205.72107300,37172
1576195200000,2019-12-13 00:00:00,BNB/USDT,14.71650000,14.97750000,14.66000000,14.85550000,883903.56000000,13073092.65094300,34040
1576108800000,2019-12-12 00:00:00,BNB/USDT,14.78000000,14.84950000,14.35000000,14.72380000,740743.50000000,10828182.74416100,36978
1576022400000,2019-12-11 00:00:00,BNB/USDT,14.80040000,14.99840000,14.60000000,14.78000000,803255.65000000,11908712.71823100,34400
1575936000000,2019-12-10 00:00:00,BNB/USDT,15.32840000,15.34540000,14.60000000,14.80880000,1002642.20000000,15051586.77817300,52948
1575849600000,2019-12-09 00:00:00,BNB/USDT,15.59470000,15.79900000,15.18380000,15.32840000,959668.49000000,14927662.45257300,39057
1575763200000,2019-12-08 00:00:00,BNB/USDT,15.60660000,15.72000000,15.34960000,15.61210000,1097781.57000000,17077928.03777300,30529
1575676800000,2019-12-07 00:00:00,BNB/USDT,15.65700000,15.81990000,15.51900000,15.60670000,1249702.29000000,19570141.81045300,35559
1575590400000,2019-12-06 00:00:00,BNB/USDT,15.65320000,15.74980000,15.30000000,15.66660000,1427720.75000000,22177519.23334700,44332
1575504000000,2019-12-05 00:00:00,BNB/USDT,15.12540000,15.72000000,14.80600000,15.65550000,1705007.77000000,26216995.37825500,57765
1575417600000,2019-12-04 00:00:00,BNB/USDT,15.25450000,15.88000000,14.82750000,15.10000000,1491285.42000000,22789570.75037900,56146
1575331200000,2019-12-03 00:00:00,BNB/USDT,15.13940000,15.42550000,15.04750000,15.25420000,1260422.82000000,19241970.49272900,32227
1575244800000,2019-12-02 00:00:00,BNB/USDT,15.42870000,15.62000000,15.01900000,15.12880000,1205508.52000000,18413567.15777500,37801
1575158400000,2019-12-01 00:00:00,BNB/USDT,15.70300000,15.71390000,14.80000000,15.42970000,1232843.20000000,18823975.18573300,45197
1575072000000,2019-11-30 00:00:00,BNB/USDT,16.22810000,16.27650000,15.45010000,15.71180000,1435716.21000000,22780843.57893600,40069
1574985600000,2019-11-29 00:00:00,BNB/USDT,15.52550000,16.29980000,15.46920000,16.22810000,2034467.97000000,32416836.05633300,49078
1574899200000,2019-11-28 00:00:00,BNB/USDT,16.08880000,16.18990000,15.44040000,15.53330000,1619471.91000000,25662875.03067300,49858
1574812800000,2019-11-27 00:00:00,BNB/USDT,15.35650000,16.22550000,14.58110000,16.08880000,2414012.37000000,37397385.44267700,68392
1574726400000,2019-11-26 00:00:00,BNB/USDT,15.14660000,15.89000000,14.93820000,15.35640000,1658330.79000000,25501834.96926800,56891
1574640000000,2019-11-25 00:00:00,BNB/USDT,15.01520000,15.76000000,13.88000000,15.14570000,3066863.34000000,45764859.58196000,85408
1574553600000,2019-11-24 00:00:00,BNB/USDT,16.23210000,16.50600000,14.90000000,14.99640000,2155053.88000000,34080052.57061800,73587
1574467200000,2019-11-23 00:00:00,BNB/USDT,15.48750000,16.34830000,14.95700000,16.23200000,1941371.46000000,30367726.27427100,62104
1574380800000,2019-11-22 00:00:00,BNB/USDT,16.79860000,17.27980000,14.28460000,15.48500000,3361932.03000000,53036890.61242500,108775
1574294400000,2019-11-21 00:00:00,BNB/USDT,18.08270000,18.23990000,16.34000000,16.79850000,1724139.73000000,29641866.14235300,66544
1574208000000,2019-11-20 00:00:00,BNB/USDT,18.49990000,18.74940000,17.77380000,18.08260000,1209633.01000000,22221973.60811000,52888
1574121600000,2019-11-19 00:00:00,BNB/USDT,19.08170000,19.28000000,18.08000000,18.49970000,1218553.06000000,22711534.81897100,57869
1574035200000,2019-11-18 00:00:00,BNB/USDT,20.18890000,20.19160000,18.60000000,19.08170000,1370495.10000000,26766274.71175400,63868
1573948800000,2019-11-17 00:00:00,BNB/USDT,20.16410000,20.43590000,19.75000000,20.19400000,1154323.15000000,23209384.50866600,45081
1573862400000,2019-11-16 00:00:00,BNB/USDT,20.28710000,20.59990000,19.90000000,20.16310000,1001272.54000000,20291968.77348400,47484
1573776000000,2019-11-15 00:00:00,BNB/USDT,21.31650000,21.33530000,19.96140000,20.27350000,1367539.25000000,28162052.58109800,59333
1573689600000,2019-11-14 00:00:00,BNB/USDT,21.38830000,21.64920000,20.71110000,21.31660000,1177736.52000000,24999158.88632300,51509
1573603200000,2019-11-13 00:00:00,BNB/USDT,20.97970000,21.80000000,20.68000000,21.38460000,1369703.62000000,29120752.93027200,49294
1573516800000,2019-11-12 00:00:00,BNB/USDT,20.09770000,20.97980000,19.94430000,20.97980000,1236966.44000000,25237225.91058600,53264
1573430400000,2019-11-11 00:00:00,BNB/USDT,20.43230000,20.62770000,19.74970000,20.08880000,1002832.24000000,20301333.84734600,40637
1573344000000,2019-11-10 00:00:00,BNB/USDT,19.70420000,20.60000000,19.66940000,20.43330000,1289880.02000000,25994045.49901000,53665
1573257600000,2019-11-09 00:00:00,BNB/USDT,19.64600000,19.96320000,19.46260000,19.69990000,886139.10000000,17507369.51107400,27693
1573171200000,2019-11-08 00:00:00,BNB/USDT,20.43420000,20.51640000,19.26090000,19.64600000,1087142.07000000,21731717.61903900,48199
1573084800000,2019-11-07 00:00:00,BNB/USDT,20.69930000,20.84900000,19.91000000,20.42080000,1034081.11000000,21112048.77674500,51576
1572998400000,2019-11-06 00:00:00,BNB/USDT,20.66210000,20.93990000,20.44080000,20.70000000,1304183.99000000,26943504.69026600,43655
1572912000000,2019-11-05 00:00:00,BNB/USDT,20.61390000,20.89000000,20.32000000,20.65880000,1435739.44000000,29645297.74596700,51124
1572825600000,2019-11-04 00:00:00,BNB/USDT,20.17250000,20.88000000,20.02850000,20.61390000,1642901.21000000,33663574.77094900,68958
1572739200000,2019-11-03 00:00:00,BNB/USDT,20.18470000,20.39000000,19.80530000,20.18740000,1331174.60000000,26791642.74283900,40458
1572652800000,2019-11-02 00:00:00,BNB/USDT,19.99990000,20.30000000,19.96000000,20.17450000,1605037.27000000,32355670.17450700,39512
1572566400000,2019-11-01 00:00:00,BNB/USDT,19.90870000,20.03990000,19.64240000,19.99990000,1305053.67000000,25932738.08504400,51280
1572480000000,2019-10-31 00:00:00,BNB/USDT,20.05000000,20.37000000,19.35290000,19.90990000,1679420.04000000,33479154.76122200,70169
1572393600000,2019-10-30 00:00:00,BNB/USDT,20.73000000,20.79750000,19.10760000,20.05200000,1822916.43000000,36219179.39048500,75871
1572307200000,2019-10-29 00:00:00,BNB/USDT,19.93790000,21.23780000,19.81000000,20.74520000,2298554.91000000,47292341.66926100,89574
1572220800000,2019-10-28 00:00:00,BNB/USDT,19.29380000,21.15000000,19.26000000,19.93900000,2713065.62000000,54714676.61060100,107000
1572134400000,2019-10-27 00:00:00,BNB/USDT,18.93110000,19.63000000,18.47440000,19.28880000,2293853.06000000,43709277.13247900,95648
1572048000000,2019-10-26 00:00:00,BNB/USDT,18.61890000,19.76530000,18.03080000,18.95010000,3135045.71000000,59363715.29873900,133991
1571961600000,2019-10-25 00:00:00,BNB/USDT,16.91940000,19.11100000,16.75160000,18.61880000,2887081.78000000,51895652.58392700,104205
1571875200000,2019-10-24 00:00:00,BNB/USDT,16.67980000,17.09870000,16.31000000,16.91940000,1244966.99000000,20790631.76627600,43436
1571788800000,2019-10-23 00:00:00,BNB/USDT,18.25810000,18.27000000,16.12130000,16.67960000,1846223.72000000,31886418.36072500,69853
1571702400000,2019-10-22 00:00:00,BNB/USDT,18.25340000,18.80000000,18.06920000,18.22860000,1820100.14000000,33549261.46237600,50593
1571616000000,2019-10-21 00:00:00,BNB/USDT,18.48970000,18.51710000,17.91000000,18.25510000,1497277.47000000,27205033.19340100,46223
1571529600000,2019-10-20 00:00:00,BNB/USDT,18.21890000,18.58000000,17.71520000,18.49970000,1696662.02000000,30829354.69972700,57708
1571443200000,2019-10-19 00:00:00,BNB/USDT,18.21880000,18.44440000,17.85750000,18.22290000,1457873.52000000,26457030.49790200,41296
1571356800000,2019-10-18 00:00:00,BNB/USDT,18.52050000,18.75010000,17.67330000,18.21880000,1428262.33000000,26063392.06624300,48577
1571270400000,2019-10-17 00:00:00,BNB/USDT,17.75040000,18.83460000,17.56200000,18.51880000,1889272.66000000,34608013.92635800,57000
1571184000000,2019-10-16 00:00:00,BNB/USDT,18.56000000,18.64700000,17.36270000,17.74010000,1818495.34000000,32800121.32644000,64703
1571097600000,2019-10-15 00:00:00,BNB/USDT,18.43890000,19.17000000,18.10000000,18.56430000,2919838.62000000,54508027.20448500,83774
1571011200000,2019-10-14 00:00:00,BNB/USDT,18.25600000,18.62750000,17.85110000,18.43760000,1643019.36000000,29971983.59315900,57958
1570924800000,2019-10-13 00:00:00,BNB/USDT,17.16660000,18.76990000,17.11100000,18.25600000,2233894.43000000,40107522.71327600,73320
1570838400000,2019-10-12 00:00:00,BNB/USDT,16.56660000,17.48680000,16.50590000,17.17000000,1405695.82000000,23919537.76761800,37361
1570752000000,2019-10-11 00:00:00,BNB/USDT,17.53280000,17.70000000,16.51000000,16.56660000,1477611.99000000,25155159.96217200,53670
1570665600000,2019-10-10 00:00:00,BNB/USDT,17.70890000,17.91800000,17.03100000,17.52880000,1785750.54000000,31222477.85290400,46363
1570579200000,2019-10-09 00:00:00,BNB/USDT,16.02060000,17.99990000,15.88290000,17.71770000,2825143.73000000,48121472.28832000,86518
1570492800000,2019-10-08 00:00:00,BNB/USDT,16.02550000,16.40070000,15.79590000,16.02130000,992060.40000000,15878400.15640100,36443
1570406400000,2019-10-07 00:00:00,BNB/USDT,15.06550000,16.12800000,14.85550000,16.02550000,1138453.45000000,17626939.01483000,36786
1570320000000,2019-10-06 00:00:00,BNB/USDT,15.68660000,15.72990000,14.90000000,15.06880000,821939.84000000,12572433.34104800,27263
1570233600000,2019-10-05 00:00:00,BNB/USDT,15.60280000,15.77940000,15.36440000,15.68690000,815215.74000000,12687937.45829400,17875
1570147200000,2019-10-04 00:00:00,BNB/USDT,15.64890000,15.82000000,15.21000000,15.61330000,858010.95000000,13329653.43023500,23590
1570060800000,2019-10-03 00:00:00,BNB/USDT,15.89000000,15.92900000,15.25000000,15.63770000,904724.95000000,14166151.70162100,25855
1569974400000,2019-10-02 00:00:00,BNB/USDT,15.86890000,15.88920000,15.50000000,15.87420000,950491.27000000,14910366.27657300,27501
1569888000000,2019-10-01 00:00:00,BNB/USDT,15.84930000,16.28000000,15.62950000,15.85630000,1179806.15000000,18818637.92474400,45811
1569801600000,2019-09-30 00:00:00,BNB/USDT,15.18700000,15.85060000,14.62000000,15.83490000,1129249.13000000,17240225.00851700,43481
1569715200000,2019-09-29 00:00:00,BNB/USDT,15.73350000,15.79530000,14.80180000,15.19990000,965380.71000000,14817026.08866800,28747
1569628800000,2019-09-28 00:00:00,BNB/USDT,15.66660000,15.87290000,15.29110000,15.73460000,1098737.85000000,17173984.81928900,30057
1569542400000,2019-09-27 00:00:00,BNB/USDT,15.21130000,15.77700000,14.70000000,15.66660000,1435874.03000000,21891944.29132900,47798
1569456000000,2019-09-26 00:00:00,BNB/USDT,16.01380000,16.40000000,14.25550000,15.22120000,1807568.44000000,28122910.94617600,64584
1569369600000,2019-09-25 00:00:00,BNB/USDT,15.82400000,16.48820000,14.89450000,16.03210000,1826023.89000000,28771070.64009300,60994
1569283200000,2019-09-24 00:00:00,BNB/USDT,19.31270000,19.50000000,14.50000000,15.82490000,2718637.43000000,47158109.12561300,97355
1569196800000,2019-09-23 00:00:00,BNB/USDT,20.36400000,20.36400000,19.16140000,19.32280000,1094670.56000000,21729010.52924100,46637
1569110400000,2019-09-22 00:00:00,BNB/USDT,20.97320000,20.99120000,20.00000000,20.36020000,972362.63000000,19879295.32677100,34402
1569024000000,2019-09-21 00:00:00,BNB/USDT,21.27410000,21.44940000,20.80960000,20.96660000,1127512.70000000,23814050.32814100,30541
1568937600000,2019-09-20 00:00:00,BNB/USDT,21.52810000,21.57640000,20.90050000,21.26950000,1390566.50000000,29624978.35164800,39628
1568851200000,2019-09-19 00:00:00,BNB/USDT,22.20180000,22.43830000,20.00220000,21.53760000,1611944.94000000,34092268.78775200,66872
1568764800000,2019-09-18 00:00:00,BNB/USDT,21.03020000,23.17000000,20.94420000,22.20180000,3303465.14000000,73079000.70716600,111395
1568678400000,2019-09-17 00:00:00,BNB/USDT,20.24600000,21.43900000,20.03000000,21.04730000,1845592.27000000,38220802.17507800,75185
1568592000000,2019-09-16 00:00:00,BNB/USDT,20.29010000,20.80000000,19.87750000,20.24220000,1035427.91000000,21079184.73552200,37961
1568505600000,2019-09-15 00:00:00,BNB/USDT,20.94380000,21.04190000,20.26190000,20.29010000,1149167.08000000,23790454.12434100,27773
1568419200000,2019-09-14 00:00:00,BNB/USDT,20.78890000,21.15000000,20.67140000,20.95550000,1306146.56000000,27263497.63634000,25927
1568332800000,2019-09-13 00:00:00,BNB/USDT,20.82360000,21.24750000,20.40880000,20.78800000,1429273.21000000,29787769.89961000,43858
1568246400000,2019-09-12 00:00:00,BNB/USDT,20.73150000,20.95720000,19.65000000,20.82000000,1700773.17000000,34805282.18749700,69028
1568160000000,2019-09-11 00:00:00,BNB/USDT,21.77040000,22.07240000,20.54130000,20.73340000,1069320.60000000,22673967.12122700,52260
1568073600000,2019-09-10 00:00:00,BNB/USDT,22.10400000,22.32620000,21.50000000,21.76790000,831852.96000000,18338404.27982100,39552
1567987200000,2019-09-09 00:00:00,BNB/USDT,22.37470000,22.49010000,21.74000000,22.09780000,1013284.39000000,22456914.76677300,46311
1567900800000,2019-09-08 00:00:00,BNB/USDT,22.39610000,22.73210000,22.00000000,22.41110000,1308063.92000000,29406308.22316200,45870
1567814400000,2019-09-07 00:00:00,BNB/USDT,21.99320000,22.65000000,21.91000000,22.39960000,1683916.96000000,37565112.05780300,45305
1567728000000,2019-09-06 00:00:00,BNB/USDT,22.64420000,23.44500000,21.69970000,21.99060000,2011805.46000000,45355178.52016300,85356
1567641600000,2019-09-05 00:00:00,BNB/USDT,21.68210000,23.52130000,21.30000000,22.63880000,2252665.09000000,50719410.36964600,94472
1567555200000,2019-09-04 00:00:00,BNB/USDT,22.35210000,22.59980000,21.46990000,21.67640000,1086933.26000000,23824077.23469100,61256
1567468800000,2019-09-03 00:00:00,BNB/USDT,22.74490000,22.89000000,22.16150000,22.35110000,1355982.53000000,30580553.82567700,55487
1567382400000,2019-09-02 00:00:00,BNB/USDT,21.41950000,22.83030000,21.01000000,22.74490000,1744034.29000000,38336404.47192400,70492
1567296000000,2019-09-01 00:00:00,BNB/USDT,21.06020000,21.68280000,20.98000000,21.42480000,1434203.84000000,30594684.58773700,36523
1567209600000,2019-08-31 00:00:00,BNB/USDT,22.14490000,22.37000000,20.88570000,21.06040000,1372689.99000000,29884844.23070000,43549
1567123200000,2019-08-30 00:00:00,BNB/USDT,21.78940000,22.56780000,21.50000000,22.14480000,1599602.49000000,35445343.43930900,47091
1567036800000,2019-08-29 00:00:00,BNB/USDT,23.35590000,23.35590000,21.22020000,21.77770000,1617357.37000000,35791217.56290300,75199
1566950400000,2019-08-28 00:00:00,BNB/USDT,25.60560000,26.12900000,23.20300000,23.35650000,1445782.29000000,36075539.47758800,67356
1566864000000,2019-08-27 00:00:00,BNB/USDT,26.13410000,26.15070000,24.62240000,25.60510000,1196769.36000000,30349809.83959000,55878
1566777600000,2019-08-26 00:00:00,BNB/USDT,26.08860000,27.19080000,25.65020000,26.12570000,1816730.90000000,48016163.51306800,84313
1566691200000,2019-08-25 00:00:00,BNB/USDT,26.29820000,26.40000000,25.57000000,26.08880000,934538.70000000,24359396.93740300,51056
1566604800000,2019-08-24 00:00:00,BNB/USDT,26.93990000,26.95860000,26.01000000,26.28140000,917921.54000000,24273248.70356500,45397
1566518400000,2019-08-23 00:00:00,BNB/USDT,26.97880000,27.28640000,26.50000000,26.94000000,1084259.29000000,29324244.24357400,37929
1566432000000,2019-08-22 00:00:00,BNB/USDT,26.93280000,27.33010000,26.21100000,26.97310000,1087596.45000000,29220877.38403200,52416
1566345600000,2019-08-21 00:00:00,BNB/USDT,28.03750000,28.05100000,26.30000000,26.92500000,1007261.99000000,27313407.97666000,49321
1566259200000,2019-08-20 00:00:00,BNB/USDT,28.79740000,28.80790000,27.52000000,28.02860000,1232000.47000000,34687351.83622600,47945
1566172800000,2019-08-19 00:00:00,BNB/USDT,27.90330000,29.17790000,27.68840000,28.79310000,1802660.04000000,51656890.09601500,53418
1566086400000,2019-08-18 00:00:00,BNB/USDT,27.50370000,28.17970000,27.05110000,27.89770000,1210998.25000000,33539025.53648600,42104
1566000000000,2019-08-17 00:00:00,BNB/USDT,27.49080000,27.96050000,26.98630000,27.50380000,963986.70000000,26558675.59170000,43461
1565913600000,2019-08-16 00:00:00,BNB/USDT,28.10520000,28.13130000,26.78800000,27.51110000,965369.63000000,26500903.43864900,57075
1565827200000,2019-08-15 00:00:00,BNB/USDT,27.00650000,28.21740000,26.70000000,28.10580000,1244704.80000000,34386746.37324900,49161
1565740800000,2019-08-14 00:00:00,BNB/USDT,29.45120000,29.46930000,26.75000000,27.02560000,1193540.54000000,33752933.17861200,70231
1565654400000,2019-08-13 00:00:00,BNB/USDT,30.18560000,30.44960000,29.20000000,29.45120000,1164703.53000000,34760986.58774200,45191
1565568000000,2019-08-12 00:00:00,BNB/USDT,30.24180000,30.59360000,29.82300000,30.18560000,1525430.31000000,46079844.29635700,51008
1565481600000,2019-08-11 00:00:00,BNB/USDT,29.66660000,30.44580000,29.30000000,30.24390000,1563332.29000000,46825511.82439400,56524
1565395200000,2019-08-10 00:00:00,BNB/USDT,29.79690000,30.02000000,29.03330000,29.66610000,1310985.06000000,38717630.39322100,65462
1565308800000,2019-08-09 00:00:00,BNB/USDT,31.14260000,31.50000000,29.66660000,29.81880000,1469206.79000000,45078019.27592000,78820
1565222400000,2019-08-08 00:00:00,BNB/USDT,29.66900000,31.87910000,29.19140000,31.10740000,3071362.08000000,94639778.87409800,130790
1565136000000,2019-08-07 00:00:00,BNB/USDT,27.65390000,29.98000000,27.33300000,29.66940000,2406222.92000000,68765790.23766900,114515
1565049600000,2019-08-06 00:00:00,BNB/USDT,28.01270000,28.31250000,27.33330000,27.65230000,1420475.20000000,39508990.26311200,70983
1564963200000,2019-08-05 00:00:00,BNB/USDT,27.38340000,28.30000000,27.30110000,28.01140000,1170561.81000000,32628425.26074400,66738
