https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,tradecount
1565049600000,2019-08-06 00:00:00,ETH/USDT,233.53000000,239.15000000,223.03000000,226.28000000,341279.08159000,78590684.02158890,172932
1564963200000,2019-08-05 00:00:00,ETH/USDT,221.79000000,236.25000000,221.79000000,233.54000000,307956.27211000,70962003.84329990,173092
1564876800000,2019-08-04 00:00:00,ETH/USDT,222.14000000,223.34000000,216.90000000,221.79000000,135622.02580000,29836777.69133280,90502
1564790400000,2019-08-03 00:00:00,ETH/USDT,217.69000000,224.51000000,216.62000000,222.14000000,181591.95296000,40285734.53192140,110659
1564704000000,2019-08-02 00:00:00,ETH/USDT,216.80000000,222.18000000,214.31000000,217.61000000,206867.03039000,45116694.85927590,123571
1564617600000,2019-08-01 00:00:00,ETH/USDT,218.42000000,219.39000000,210.54000000,216.84000000,186806.18844000,40054998.68240460,116919
1564531200000,2019-07-31 00:00:00,ETH/USDT,209.57000000,218.79000000,209.20000000,218.42000000,207213.55658000,44416634.90026880,122971
1564444800000,2019-07-30 00:00:00,ETH/USDT,210.84000000,214.36000000,204.40000000,209.58000000,222683.79393000,46627086.48410720,129043
1564358400000,2019-07-29 00:00:00,ETH/USDT,211.58000000,215.83000000,206.59000000,210.89000000,226941.28000000,47853275.12724640,133256
1564272000000,2019-07-28 00:00:00,ETH/USDT,207.30000000,213.52000000,198.24000000,211.62000000,218801.16693000,45414505.79001880,132599
1564185600000,2019-07-27 00:00:00,ETH/USDT,218.81000000,223.30000000,203.00000000,207.30000000,301209.41113000,63931823.15516260,180170
1564099200000,2019-07-26 00:00:00,ETH/USDT,219.14000000,220.00000000,212.71000000,218.81000000,197781.98653000,42839496.53553070,133271
1564012800000,2019-07-25 00:00:00,ETH/USDT,216.31000000,225.12000000,215.23000000,219.14000000,280370.29627000,62017449.35733580,167223
1563926400000,2019-07-24 00:00:00,ETH/USDT,212.55000000,218.28000000,202.00000000,216.31000000,331162.64840000,69281797.01651710,188919
1563840000000,2019-07-23 00:00:00,ETH/USDT,217.59000000,219.55000000,208.36000000,212.48000000,317876.48242000,67930201.67313210,169515
1563753600000,2019-07-22 00:00:00,ETH/USDT,225.49000000,228.34000000,212.25000000,217.51000000,271310.40446000,59602149.04196980,155651
1563667200000,2019-07-21 00:00:00,ETH/USDT,228.25000000,229.66000000,216.99000000,225.38000000,270046.15190000,60421739.04697620,149561
1563580800000,2019-07-20 00:00:00,ETH/USDT,220.84000000,235.09000000,219.78000000,228.20000000,325393.97225000,74182517.23962530,158590
1563494400000,2019-07-19 00:00:00,ETH/USDT,225.75000000,226.23000000,212.52000000,220.73000000,371622.21865000,81600507.57264800,178357
1563408000000,2019-07-18 00:00:00,ETH/USDT,210.80000000,229.65000000,205.71000000,225.73000000,609081.49094000,132637638.79015530,264573
1563321600000,2019-07-17 00:00:00,ETH/USDT,198.94000000,219.86000000,191.84000000,210.81000000,694854.10132000,143020071.96191880,306708
1563235200000,2019-07-16 00:00:00,ETH/USDT,228.20000000,234.50000000,192.25000000,198.88000000,715604.83198000,151473621.64515110,315783
1563148800000,2019-07-15 00:00:00,ETH/USDT,225.83000000,235.58000000,203.08000000,228.20000000,715991.20688000,159784811.63723730,320571
1563062400000,2019-07-14 00:00:00,ETH/USDT,268.80000000,269.74000000,222.81000000,225.85000000,540052.58421000,130785858.99985180,260313
1562976000000,2019-07-13 00:00:00,ETH/USDT,274.53000000,275.04000000,262.20000000,268.79000000,205959.26849000,55323572.09371000,132115
1562889600000,2019-07-12 00:00:00,ETH/USDT,268.67000000,278.99000000,266.21000000,274.62000000,266734.54213000,72743548.04145270,150653
1562803200000,2019-07-11 00:00:00,ETH/USDT,289.23000000,289.23000000,262.12000000,268.63000000,501592.75211000,136450969.64527130,278211
1562716800000,2019-07-10 00:00:00,ETH/USDT,307.46000000,314.18000000,281.04000000,289.23000000,457080.94063000,135779813.60865860,241966
1562630400000,2019-07-09 00:00:00,ETH/USDT,311.96000000,318.19000000,302.69000000,307.46000000,309447.34927000,96199378.54032650,183056
1562544000000,2019-07-08 00:00:00,ETH/USDT,304.72000000,313.74000000,300.78000000,311.97000000,289607.34177000,88890021.74605840,156865
1562457600000,2019-07-07 00:00:00,ETH/USDT,288.29000000,309.69000000,284.25000000,304.72000000,246111.36595000,73170809.76295140,146592
1562371200000,2019-07-06 00:00:00,ETH/USDT,287.32000000,296.71000000,285.28000000,288.29000000,196064.64705000,57137782.59847040,122419
1562284800000,2019-07-05 00:00:00,ETH/USDT,282.86000000,294.89000000,280.78000000,287.47000000,261139.28341000,75165110.69865790,151476
1562198400000,2019-07-04 00:00:00,ETH/USDT,301.11000000,302.74000000,280.53000000,282.73000000,270791.36878000,79507234.74090000,155911
1562112000000,2019-07-03 00:00:00,ETH/USDT,291.47000000,302.89000000,285.00000000,301.14000000,370521.96637000,109262202.22523740,203286
1562025600000,2019-07-02 00:00:00,ETH/USDT,295.03000000,297.57000000,272.65000000,291.48000000,493772.96579000,140020251.92775110,255019
1561939200000,2019-07-01 00:00:00,ETH/USDT,292.89000000,303.49000000,280.13000000,295.07000000,489769.27421000,142871936.75878870,247035
1561852800000,2019-06-30 00:00:00,ETH/USDT,317.64000000,323.50000000,290.12000000,292.70000000,489028.56835000,149527443.57982940,265958
1561766400000,2019-06-29 00:00:00,ETH/USDT,310.95000000,324.74000000,295.18000000,317.62000000,425555.16264000,130425514.04584840,233883
1561680000000,2019-06-28 00:00:00,ETH/USDT,298.35000000,313.58000000,295.22000000,311.05000000,529174.47722000,161838706.78723340,260039
1561593600000,2019-06-27 00:00:00,ETH/USDT,339.53000000,347.00000000,280.01000000,298.35000000,1016826.44900000,315174509.70848310,449424
1561507200000,2019-06-26 00:00:00,ETH/USDT,318.29000000,366.80000000,315.57000000,339.39000000,1008551.28721000,341534154.53287090,477973
1561420800000,2019-06-25 00:00:00,ETH/USDT,311.65000000,318.99000000,307.00000000,318.26000000,345559.65047000,108143161.22562180,183415
1561334400000,2019-06-24 00:00:00,ETH/USDT,308.42000000,314.41000000,298.00000000,311.64000000,352791.26964000,108439071.64452210,185588
1561248000000,2019-06-23 00:00:00,ETH/USDT,310.70000000,321.70000000,305.58000000,308.52000000,418812.02747000,131252843.52936410,241819
1561161600000,2019-06-22 00:00:00,ETH/USDT,294.25000000,314.39000000,289.69000000,310.79000000,726254.67061000,222036096.33526110,336414
1561075200000,2019-06-21 00:00:00,ETH/USDT,271.27000000,295.94000000,271.22000000,294.35000000,519818.06907000,148641528.53426570,240649
1560988800000,2019-06-20 00:00:00,ETH/USDT,268.16000000,273.63000000,265.71000000,271.22000000,200717.77370000,53998507.95600700,130438
1560902400000,2019-06-19 00:00:00,ETH/USDT,264.68000000,270.00000000,263.59000000,268.14000000,208375.68381000,55665919.15439590,111358
1560816000000,2019-06-18 00:00:00,ETH/USDT,273.14000000,273.58000000,261.45000000,264.66000000,319941.55156000,85335852.93152350,184954
1560729600000,2019-06-17 00:00:00,ETH/USDT,267.73000000,276.00000000,266.81000000,273.16000000,339277.66707000,91807270.71088160,185899
1560643200000,2019-06-16 00:00:00,ETH/USDT,267.78000000,277.06000000,263.31000000,267.73000000,458176.54236000,123848161.46895180,206212
1560556800000,2019-06-15 00:00:00,ETH/USDT,262.48000000,272.27000000,260.61000000,267.82000000,286594.98029000,76053046.55333580,146902
1560470400000,2019-06-14 00:00:00,ETH/USDT,254.67000000,264.26000000,251.75000000,262.47000000,327383.28236000,84045849.54257990,175229
1560384000000,2019-06-13 00:00:00,ETH/USDT,261.13000000,262.98000000,253.69000000,254.67000000,291757.21635000,75447391.03734030,159838
1560297600000,2019-06-12 00:00:00,ETH/USDT,244.36000000,261.87000000,242.20000000,261.15000000,336499.30160000,84660448.56856570,171468
1560211200000,2019-06-11 00:00:00,ETH/USDT,246.61000000,247.80000000,236.49000000,244.29000000,237508.42798000,57549753.73764920,133083
1560124800000,2019-06-10 00:00:00,ETH/USDT,231.02000000,247.45000000,227.03000000,246.51000000,314662.52637000,75090336.66264880,162704
1560038400000,2019-06-09 00:00:00,ETH/USDT,243.33000000,244.53000000,226.56000000,230.98000000,316931.85638000,74594101.41631090,147025
1559952000000,2019-06-08 00:00:00,ETH/USDT,248.78000000,250.53000000,240.37000000,243.25000000,188448.27748000,46293916.79096090,108260
1559865600000,2019-06-07 00:00:00,ETH/USDT,248.77000000,253.28000000,243.46000000,248.77000000,353378.65680000,87644279.24865560,149700
1559779200000,2019-06-06 00:00:00,ETH/USDT,245.62000000,250.66000000,235.01000000,248.76000000,297579.14734000,72417630.00412180,146839
1559692800000,2019-06-05 00:00:00,ETH/USDT,241.46000000,250.41000000,237.37000000,245.63000000,335953.37927000,81839286.61658410,173428
1559606400000,2019-06-04 00:00:00,ETH/USDT,250.02000000,251.67000000,234.39000000,241.39000000,633822.71246000,154709331.29418740,270568
1559520000000,2019-06-03 00:00:00,ETH/USDT,268.87000000,270.00000000,248.00000000,249.91000000,397360.65275000,103602836.68374210,193998
1559433600000,2019-06-02 00:00:00,ETH/USDT,264.33000000,273.20000000,263.20000000,268.88000000,301536.15062000,80960737.40546720,138349
1559347200000,2019-06-01 00:00:00,ETH/USDT,267.90000000,275.50000000,260.68000000,264.33000000,455676.98613000,121851235.75918430,182844
1559260800000,2019-05-31 00:00:00,ETH/USDT,254.59000000,268.72000000,245.21000000,267.90000000,602153.87244000,154783065.77077390,253604
1559174400000,2019-05-30 00:00:00,ETH/USDT,268.92000000,288.62000000,240.14000000,254.56000000,1066279.49387000,289930479.36211910,368300
1559088000000,2019-05-29 00:00:00,ETH/USDT,271.08000000,274.04000000,260.05000000,268.83000000,383412.45769000,102868997.43201860,173915
1559001600000,2019-05-28 00:00:00,ETH/USDT,270.70000000,275.95000000,264.45000000,271.03000000,409443.69364000,110617403.68924610,181468
1558915200000,2019-05-27 00:00:00,ETH/USDT,264.35000000,279.59000000,260.00000000,270.53000000,635463.50204000,170250734.89175260,246768
1558828800000,2019-05-26 00:00:00,ETH/USDT,250.17000000,269.40000000,245.11000000,264.45000000,450090.22324000,115089467.78795790,159525
1558742400000,2019-05-25 00:00:00,ETH/USDT,248.84000000,257.33000000,247.22000000,250.22000000,332544.38731000,83665127.84369460,125719
1558656000000,2019-05-24 00:00:00,ETH/USDT,244.63000000,254.35000000,241.54000000,248.87000000,447066.92596000,111294049.36671490,171482
1558569600000,2019-05-23 00:00:00,ETH/USDT,243.68000000,247.34000000,231.10000000,244.56000000,600193.89368000,144051488.87739300,198869
1558483200000,2019-05-22 00:00:00,ETH/USDT,253.35000000,260.18000000,239.63000000,243.64000000,592848.95605000,149006735.64217660,208482
1558396800000,2019-05-21 00:00:00,ETH/USDT,250.48000000,262.00000000,246.06000000,253.43000000,580249.69753000,146749988.27373740,229662
1558310400000,2019-05-20 00:00:00,ETH/USDT,259.37000000,259.49000000,238.00000000,250.37000000,666889.82241000,165783106.07703020,246484
1558224000000,2019-05-19 00:00:00,ETH/USDT,233.57000000,264.00000000,231.77000000,259.51000000,823859.06342000,207383027.82648370,285496
1558137600000,2019-05-18 00:00:00,ETH/USDT,244.31000000,248.00000000,230.62000000,233.60000000,673218.09982000,160450040.80691930,236314
1558051200000,2019-05-17 00:00:00,ETH/USDT,264.35000000,268.74000000,223.43000000,244.30000000,1529892.56898000,366429299.20280290,517016
1557964800000,2019-05-16 00:00:00,ETH/USDT,248.06000000,279.76000000,241.76000000,264.25000000,1733360.89360000,452410350.05173800,553635
1557878400000,2019-05-15 00:00:00,ETH/USDT,216.40000000,250.27000000,216.21000000,248.10000000,574697.29927000,135054369.61756970,176272
1557792000000,2019-05-14 00:00:00,ETH/USDT,195.83000000,219.81000000,194.19000000,216.40000000,864211.00603000,179717430.31072680,248577
1557705600000,2019-05-13 00:00:00,ETH/USDT,188.07000000,206.87000000,185.32000000,195.84000000,669265.46524000,131102303.13856970,190439
1557619200000,2019-05-12 00:00:00,ETH/USDT,190.20000000,204.32000000,181.00000000,188.11000000,823372.28148000,157611011.72525080,228585
1557532800000,2019-05-11 00:00:00,ETH/USDT,172.92000000,205.23000000,172.92000000,190.20000000,885292.38389000,167180496.76232970,246217
1557446400000,2019-05-10 00:00:00,ETH/USDT,170.96000000,176.70000000,168.46000000,172.91000000,425543.74021000,73717438.65395840,142024
1557360000000,2019-05-09 00:00:00,ETH/USDT,170.88000000,173.88000000,166.57000000,170.90000000,284663.99456000,48482365.54141840,111190
1557273600000,2019-05-08 00:00:00,ETH/USDT,169.07000000,173.17000000,164.80000000,170.85000000,296410.76103000,50307994.58471090,108809
1557187200000,2019-05-07 00:00:00,ETH/USDT,172.98000000,182.76000000,167.89000000,169.18000000,732496.87861000,129206700.12768380,208268
1557100800000,2019-05-06 00:00:00,ETH/USDT,163.05000000,178.05000000,157.55000000,173.00000000,506528.14278000,86112232.47586300,151543
1557014400000,2019-05-05 00:00:00,ETH/USDT,163.71000000,165.36000000,159.18000000,163.05000000,176029.10445000,28659516.78624570,79825
1556928000000,2019-05-04 00:00:00,ETH/USDT,168.10000000,171.30000000,159.76000000,163.70000000,312928.58349000,51596174.40089550,115264
1556841600000,2019-05-03 00:00:00,ETH/USDT,161.82000000,170.86000000,160.99000000,168.06000000,416357.52123000,69185162.59716770,136042
1556755200000,2019-05-02 00:00:00,ETH/USDT,160.20000000,163.48000000,158.50000000,161.81000000,289519.02025000,46716417.01278230,97201
1556668800000,2019-05-01 00:00:00,ETH/USDT,161.85000000,163.88000000,158.36000000,160.19000000,192517.62763000,30965351.69684630,88509
1556582400000,2019-04-30 00:00:00,ETH/USDT,155.14000000,162.89000000,155.11000000,161.83000000,305056.24653000,48352308.34711090,109233
1556496000000,2019-04-29 00:00:00,ETH/USDT,157.86000000,159.05000000,152.00000000,155.11000000,243591.94898000,37892463.29048750,98779
1556409600000,2019-04-28 00:00:00,ETH/USDT,159.32000000,160.24000000,156.92000000,157.85000000,152976.30181000,24304182.14108250,72048
1556323200000,2019-04-27 00:00:00,ETH/USDT,157.93000000,166.24000000,156.35000000,159.31000000,215918.63842000,34294277.99544650,89809
1556236800000,2019-04-26 00:00:00,ETH/USDT,154.70000000,162.56000000,151.40000000,157.95000000,500355.86283000,78334214.87440620,162730
1556150400000,2019-04-25 00:00:00,ETH/USDT,164.78000000,165.49000000,150.35000000,154.72000000,422657.03239000,67326464.64847040,139927
1556064000000,2019-04-24 00:00:00,ETH/USDT,169.15000000,169.87000000,159.26000000,164.78000000,426497.04153000,70076178.28450270,154469
1555977600000,2019-04-23 00:00:00,ETH/USDT,170.52000000,175.83000000,167.78000000,169.16000000,363523.34531000,62784241.17047600,126520
1555891200000,2019-04-22 00:00:00,ETH/USDT,168.59000000,172.30000000,167.00000000,170.52000000,269868.39876000,45832751.05701500,96396
1555804800000,2019-04-21 00:00:00,ETH/USDT,172.89000000,173.48000000,164.82000000,168.59000000,283450.43943000,47781349.40209580,108394
1555718400000,2019-04-20 00:00:00,ETH/USDT,172.66000000,176.97000000,169.87000000,172.88000000,253596.48407000,43939979.01605370,94403
1555632000000,2019-04-19 00:00:00,ETH/USDT,173.34000000,173.55000000,168.59000000,172.64000000,320541.72166000,54991300.10972070,104551
1555545600000,2019-04-18 00:00:00,ETH/USDT,165.75000000,175.20000000,165.04000000,173.33000000,396118.94407000,68031293.23257790,114728
1555459200000,2019-04-17 00:00:00,ETH/USDT,165.41000000,167.28000000,163.78000000,165.75000000,227841.54981000,37678036.59646730,85475
1555372800000,2019-04-16 00:00:00,ETH/USDT,159.91000000,166.73000000,159.41000000,165.37000000,240370.50441000,39245823.49459500,82937
1555286400000,2019-04-15 00:00:00,ETH/USDT,167.21000000,168.81000000,155.70000000,159.95000000,351548.90790000,57215098.11170430,113590
1555200000000,2019-04-14 00:00:00,ETH/USDT,162.99000000,168.11000000,161.20000000,167.23000000,186977.66211000,30640985.06094990,72468
1555113600000,2019-04-13 00:00:00,ETH/USDT,163.20000000,165.37000000,160.74000000,162.99000000,179237.74574000,29247030.15263730,75202
1555027200000,2019-04-12 00:00:00,ETH/USDT,164.06000000,166.50000000,158.11000000,163.19000000,316337.87823000,51556919.14613670,124732
1554940800000,2019-04-11 00:00:00,ETH/USDT,177.12000000,177.48000000,158.27000000,164.07000000,661305.30321000,110201659.94787630,224876
1554854400000,2019-04-10 00:00:00,ETH/USDT,174.58000000,183.77000000,168.00000000,177.12000000,523943.20498000,93283836.58711400,171960
1554768000000,2019-04-09 00:00:00,ETH/USDT,178.71000000,179.17000000,171.05000000,174.60000000,431986.36108000,75745619.57207870,156659
1554681600000,2019-04-08 00:00:00,ETH/USDT,174.29000000,185.87000000,170.90000000,178.72000000,873410.07285000,156417981.30211780,272413
1554595200000,2019-04-07 00:00:00,ETH/USDT,165.56000000,175.43000000,164.06000000,174.21000000,465507.52497000,78876773.29671770,161529
1554508800000,2019-04-06 00:00:00,ETH/USDT,164.84000000,172.77000000,159.20000000,165.50000000,528168.33297000,87657058.11498170,163384
1554422400000,2019-04-05 00:00:00,ETH/USDT,157.33000000,167.83000000,155.94000000,164.77000000,516070.34553000,84123101.32690400,175261
1554336000000,2019-04-04 00:00:00,ETH/USDT,159.96000000,164.00000000,152.80000000,157.36000000,686080.95248000,109082183.58773480,242989
1554249600000,2019-04-03 00:00:00,ETH/USDT,163.26000000,177.81000000,149.23000000,159.96000000,1345344.53845000,225523896.20146560,423036
1554163200000,2019-04-02 00:00:00,ETH/USDT,141.24000000,165.60000000,141.00000000,163.31000000,906868.85860000,138094679.30204320,289637
1554076800000,2019-04-01 00:00:00,ETH/USDT,141.41000000,143.08000000,139.57000000,141.24000000,234310.19161000,33234998.64387330,90705
1553990400000,2019-03-31 00:00:00,ETH/USDT,142.44000000,142.50000000,140.42000000,141.38000000,142469.21171000,20131931.69907240,65047
1553904000000,2019-03-30 00:00:00,ETH/USDT,143.25000000,145.89000000,140.06000000,142.46000000,254798.70067000,36382647.22689520,97751
1553817600000,2019-03-29 00:00:00,ETH/USDT,137.85000000,143.60000000,137.62000000,143.25000000,235853.04540000,33098245.95561350,94717
1553731200000,2019-03-28 00:00:00,ETH/USDT,139.46000000,139.57000000,137.30000000,137.86000000,163185.69910000,22543474.61229130,73225
